run,L_m,CV,seed,n,geometry,covariance_model,source_dx_m,source_nx,source_ny,domain_area_m2,path_length_total_m,path_length_each_m,Q_true_kg_s,Q_true_recomputed_kg_s,Q_prior_kg_s,Q_hat_kg_s,posterior_sigma_kg_s,e_signed,e_abs,converged,n_iter,method,n_obs,n_state,dof,dfs,prior_influence,ak_diag,chi2,chi2_per_dof,sigma_repr_mean_ng_m3,inverse_crime_flag,total_only,inversion_template,n_fine_cells,state_units,obs_units,jacobian_units,nature_run,E_Q_reported
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n3_point,250.0,1.0,6,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.028114558446666077,0.006713805683776611,0.012116007151921532,0.012116007151921532,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.5001623910155177,0.25008119550775887,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_surface,0.012116007151921659
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n3_point,250.0,1.0,7,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.031617980721624944,0.006713805683776611,0.1382382000728974,0.1382382000728974,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.6970100549399123,0.8485050274699562,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_surface,0.13823820007289753
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n3_point,500.0,1.0,0,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.027110033325160314,0.006713805683776611,-0.024046607921365346,0.024046607921365346,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,3.271609346743853,1.6358046733719265,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_surface,0.024046607921365225
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n3_point,500.0,1.0,1,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.03629511145610001,0.006713805683776611,0.30661355951112423,0.30661355951112423,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.8384949617993556,0.9192474808996778,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_surface,0.30661355951112407
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n3_point,500.0,1.0,2,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.03496464704827065,0.006713805683776611,0.25871722399995145,0.25871722399995145,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.4159186787010136,0.7079593393505068,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_surface,0.2587172239999516
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n3_point,500.0,1.0,3,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.02926073706456015,0.006713805683776611,0.05337810729930701,0.05337810729930701,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.22733730369535887,0.11366865184767944,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_surface,0.05337810729930714
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n3_point,500.0,1.0,4,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.025130777056949122,0.006713805683776611,-0.09529926355572317,0.09529926355572317,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.956600833171198,0.978300416585599,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_surface,0.09529926355572328
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n3_point,500.0,1.0,5,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.026794816095092697,0.006713805683776611,-0.035394337421963566,0.035394337421963566,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,2.615081435118846,1.307540717559423,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_surface,0.035394337421963566
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n3_point,500.0,1.0,6,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.031071447661294424,0.006713805683776611,0.11856316730126083,0.11856316730126083,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,6.688053951102729,3.3440269755513645,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_surface,0.1185631673012607
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n3_point,500.0,1.0,7,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.0414181579816937,0.006713805683776611,0.4910417590069012,0.4910417590069012,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.9612928392700417,0.9806464196350209,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_surface,0.4910417590069014
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n3_point,100.0,2.0,0,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.027088177755769303,0.006713805683776611,-0.02483340212508812,0.02483340212508812,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.3273881150712215,0.6636940575356107,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_surface,0.02483340212508812
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n3_point,100.0,2.0,1,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.03266746014050118,0.006713805683776611,0.1760191569047873,0.1760191569047873,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.20654247424342342,0.10327123712171171,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_surface,0.17601915690478714
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n3_point,100.0,2.0,2,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.025450425623409146,0.006713805683776611,-0.083792007221213,0.083792007221213,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.14565392102294034,0.07282696051147017,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_surface,0.08379200722121288
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n3_point,100.0,2.0,3,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.025718488896765365,0.006713805683776611,-0.07414180658199424,0.07414180658199424,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.7124764748404147,0.8562382374202073,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_surface,0.07414180658199412
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n3_point,100.0,2.0,4,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.031246436647112776,0.006713805683776611,0.12486272039429674,0.12486272039429674,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.4880567414182921,0.7440283707091461,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_surface,0.1248627203942966
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n3_point,100.0,2.0,5,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.019604543818426166,0.006713805683776611,-0.29424206860010926,0.29424206860010926,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,2.7051213876626345,1.3525606938313173,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_surface,0.2942420686001093
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n3_point,100.0,2.0,6,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.027104193376745675,0.006713805683776611,-0.024256844382400663,0.024256844382400663,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.9832203988650758,0.4916101994325379,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_surface,0.02425684438240054
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n3_point,100.0,2.0,7,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.031779401372704165,0.006713805683776611,0.14404929702297373,0.14404929702297373,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,5.19944749409103,2.599723747045515,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_surface,0.1440492970229736
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n3_point,250.0,2.0,0,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.02678855310708459,0.006713805683776611,-0.035619803186529256,0.035619803186529256,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.236678282716977,0.6183391413584886,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_surface,0.03561980318652938
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n3_point,250.0,2.0,1,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.03377052317236498,0.006713805683776611,0.21572910837227227,0.21572910837227227,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.04690255512306358,0.02345127756153179,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_surface,0.21572910837227227
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n3_point,250.0,2.0,2,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.02466641152869366,0.006713805683776611,-0.11201628883671753,0.11201628883671753,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.09314236807426006,0.04657118403713003,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_surface,0.11201628883671765
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n3_point,250.0,2.0,3,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.022517487068766162,0.006713805683776611,-0.18937695050881412,0.18937695050881412,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,2.8842849578181533,1.4421424789090767,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_surface,0.1893769505088142
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n3_point,250.0,2.0,4,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.029017363704547033,0.006713805683776611,0.04461673642980172,0.04461673642980172,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.7109172981814867,0.3554586490907434,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_surface,0.04461673642980159
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n3_point,250.0,2.0,5,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.019179909465883046,0.006713805683776611,-0.3095287829979464,0.3095287829979464,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,5.414362008568288,2.707181004284144,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_surface,0.3095287829979464
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n3_point,250.0,2.0,6,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.027340964424339934,0.006713805683776611,-0.015733154858523543,0.015733154858523543,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.870113841806739,0.4350569209033695,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_surface,0.015733154858523543
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n3_point,250.0,2.0,7,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.0320445614634316,0.006713805683776611,0.1535949839236661,0.1535949839236661,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,3.5532882262094603,1.7766441131047301,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_surface,0.15359498392366597
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n3_point,500.0,2.0,0,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999994,0.0,0.024268624968824246,0.006713805683776611,-0.12633649043040374,0.12633649043040374,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,4.726772190112297,2.3633860950561485,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_surface,0.12633649043040351
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n3_point,500.0,2.0,1,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.03939739015092074,0.006713805683776611,0.41829469907555394,0.41829469907555394,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,2.9735408261122434,1.4867704130561217,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_surface,0.4182946990755541
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n3_point,500.0,2.0,2,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.037063369708134994,0.006713805683776611,0.3342706353277771,0.3342706353277771,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,1.9991003214723433,0.9995501607361716,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_surface,0.33427063532777695
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n3_point,500.0,2.0,3,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.0284276597235623,0.006713805683776611,0.023387562947739242,0.023387562947739242,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,0.8311743053518751,0.41558715267593754,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_surface,0.023387562947739114
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n3_point,500.0,2.0,4,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.022014143891628965,0.006713805683776611,-0.20749715992407788,0.20749715992407788,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,2.7925888473797964,1.3962944236898982,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_surface,0.20749715992407777
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n3_point,500.0,2.0,5,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.024984921460865336,0.006713805683776611,-0.10055002300866386,0.10055002300866386,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,3.16914926556988,1.58457463278494,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_surface,0.10055002300866397
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n3_point,500.0,2.0,6,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999994,0.0,0.030708229262514784,0.006713805683776611,0.1054874095512558,0.1054874095512558,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,9.844851141791953,4.922425570895976,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_surface,0.10548740955125607
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n3_point,500.0,2.0,7,3,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.04743052254437583,0.006713805683776611,0.7074851517163162,0.7074851517163162,True,1,nonnegative,3,1,2,0.9999549248132404,4.5075186759557795e-05,0.9999549248132404,3.4410846644866977,1.7205423322433488,35037.83426542795,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_surface,0.7074851517163162
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n4_point,100.0,0.5,0,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.0272136728993839,0.005746856675797012,-0.0203156130972749,0.0203156130972749,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,3.2300734659340615,1.0766911553113538,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_surface,0.020315613097274775
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n4_point,100.0,0.5,1,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.028059632183525855,0.005746856675797012,0.010138677497510786,0.010138677497510786,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,2.1399964402534595,0.7133321467511532,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_surface,0.010138677497510662
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n4_point,100.0,0.5,2,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.025465511025680954,0.005746856675797012,-0.08324893708398902,0.08324893708398902,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,1.548430637747287,0.5161435459157623,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_surface,0.08324893708398891
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n4_point,100.0,0.5,3,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.02547730013960353,0.005746856675797012,-0.08282453237801386,0.08282453237801386,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,2.4388879549303764,0.8129626516434588,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_surface,0.08282453237801375
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n4_point,100.0,0.5,4,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.026980119809066776,0.005746856675797012,-0.02872345708593941,0.02872345708593941,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,0.9213202958040683,0.3071067652680228,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_surface,0.028723457085939288
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n4_point,100.0,0.5,5,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.026064835039628094,0.005746856675797012,-0.06167344518582715,0.06167344518582715,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,4.05900869527269,1.35300289842423,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_surface,0.061673445185827035
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n4_point,100.0,0.5,6,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.0257696814379609,0.005746856675797012,-0.07229888984228891,0.07229888984228891,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,1.8401803314277125,0.6133934438092375,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_surface,0.07229888984228879
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n4_point,100.0,0.5,7,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.027561726452271354,0.005746856675797012,-0.007785785431947823,0.007785785431947823,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,3.4429974605640186,1.1476658201880061,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_surface,0.007785785431947947
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n4_point,250.0,0.5,0,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.02729394171529469,0.005746856675797012,-0.01742595884172044,0.01742595884172044,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,3.4026068038451656,1.1342022679483885,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_surface,0.01742595884172044
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n4_point,250.0,0.5,1,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.028225596455422306,0.005746856675797012,0.01611334348845509,0.01611334348845509,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,1.628751290358815,0.5429170967862716,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_surface,0.01611334348845509
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n4_point,250.0,0.5,2,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000008,0.0,0.024937245817205213,0.005746856675797012,-0.10226633244995273,0.10226633244995273,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,1.5077977309179522,0.5025992436393174,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_surface,0.10226633244995297
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n4_point,250.0,0.5,3,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.024491462153277965,0.005746856675797012,-0.11831441596666553,0.11831441596666553,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,2.9932140150308557,0.9977380050102852,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_surface,0.11831441596666564
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n4_point,250.0,0.5,4,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.026425276878344343,0.005746856675797012,-0.048697642798461296,0.048697642798461296,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,0.8645316818171128,0.28817722727237094,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_surface,0.04869764279846118
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n4_point,250.0,0.5,5,4,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.02614103611764763,0.005746856675797012,-0.058930228322858734,0.058930228322858734,True,1,nonnegative,4,1,3,0.9999669736383479,3.302636165214423e-05,0.9999669736383479,5.61552773331094,1.8718425777703134,42238.4716426118,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_surface,0.05893022832285885
