geometry,n,CV,L_m,m_realizations,bias,bias_se,bias_p,MAE,RMSE,sigma_rep,sigma_rep_lo,sigma_rep_hi,sigma_rep_chi2_lo,sigma_rep_chi2_hi,bias_pure,sigma_rep_pure,RMSE_pure,sd_pred_loglinear,sampler
open_path,2,1.5,500.0,20,0.010428792703533554,0.051933479209977415,0.8429806798406748,0.17996394011218717,0.22661288293356854,0.23225357964316315,0.16274597960130086,0.2907262337253465,0.17662661636735402,0.3392229908139602,0.003534532642899968,0.26985702327211697,0.2630478383865323,0.2929241559089123,cholesky
open_path,2,1.75,100.0,20,0.013855462126674198,0.03628662866146691,0.7068216104164704,0.12572541675483545,0.15877544773494534,0.16227873672266444,0.11189148772750639,0.200313529795243,0.12341142048157293,0.237019720002382,-0.02504203734828465,0.17637862626330536,0.17372694795844743,0.20829902206721992,circulant
open_path,2,1.75,150.0,20,0.017564061755374248,0.04361217515877385,0.6916400128909425,0.1525644986914617,0.19091074062204685,0.19503957660329205,0.13232657533543749,0.24205838629722973,0.1483257245209693,0.28486927350747004,-0.017846805059667646,0.2143472252944856,0.20968072108019492,0.25479492041266927,circulant
open_path,2,1.75,200.0,20,0.019574138351134186,0.048146674226971393,0.6888798129887883,0.16859738963191948,0.21077734564092382,0.21531847292409037,0.1430911966286981,0.26509011091465634,0.16374763038054785,0.3144880542854305,-0.012539000309992152,0.23967508651864142,0.23394265594714939,0.283919783049309,circulant
open_path,2,1.75,250.0,20,0.0205206106408916,0.05076307266747541,0.6905482742325185,0.1764009871603647,0.2222206040116431,0.2270193624624732,0.14477482650398593,0.2791551588971734,0.1726460444796029,0.3315780416625565,-0.009055638057826032,0.2552482510019471,0.24894997637720245,0.3017371611937475,circulant
open_path,2,1.75,300.0,20,0.02097498429513118,0.05211192038587942,0.691809424845625,0.18052821443701425,0.2281169494929333,0.2330515928417669,0.15321246015719633,0.2889212795863556,0.17723349773944064,0.3403885462570896,-0.006739578069765334,0.26394677759746704,0.2573517597500372,0.3121947026016468,circulant
open_path,2,1.75,400.0,20,0.00011672050989746455,0.052791027741177374,0.9982589350341541,0.18598258662454456,0.23011078465187776,0.23608865326269957,0.16224198802736686,0.29266705655839875,0.17954315301655935,0.3448243905650841,-0.008108566396358777,0.26985539834943745,0.26314746448791987,0.3202697126208573,cholesky
open_path,2,1.75,500.0,20,0.010655705518309574,0.05643835660833114,0.8522496659202748,0.19569611222069125,0.24623975693706915,0.2524000038292058,0.17005311160219708,0.3173068374190922,0.1919477784409345,0.3686482865493203,0.006328304942782362,0.29319539919314513,0.2858415862782656,0.3194512848427562,cholesky
open_path,2,2.0,100.0,20,0.012282367397730762,0.03942061339693636,0.7587586214565603,0.13674904235039737,0.17226887995258022,0.17629434254057721,0.11541168482027166,0.21986923895054802,0.1340701540768095,0.2574905163230529,-0.028766599820231796,0.19017254587991503,0.18757621014228676,0.2231934996335526,circulant
open_path,2,2.0,150.0,20,0.01649068074145792,0.04695654079848298,0.7293098468500437,0.16426499234688047,0.20534205682896292,0.20999603442730042,0.1397782523120347,0.25798152512195627,0.15969996702932757,0.30671425158203003,-0.02074821103532721,0.22916983698407836,0.22432869128872054,0.27301409968887974,circulant
open_path,2,2.0,200.0,20,0.018787748710350168,0.05164932009300182,0.7200564558810795,0.18107217301368259,0.22591673810703167,0.23098278143919568,0.15302122940102506,0.2843181640014056,0.1756601865401051,0.33736689900201405,-0.01481750349867488,0.25551953282808026,0.24949003684271562,0.3042215434574845,circulant
open_path,2,2.0,250.0,20,0.01986696212600319,0.0543745916568997,0.7188694667320629,0.18921685746589537,0.2378445381406796,0.24317056638724133,0.16100700788859187,0.3040305700786779,0.18492887992125204,0.35516803200425023,-0.010929334797140526,0.2719073854120445,0.26524779978096213,0.3233129580156781,circulant
open_path,2,2.0,300.0,20,0.020366408225396985,0.0557901398448493,0.7191031513172159,0.19336024112558287,0.24403492569354188,0.2495010903346052,0.16341795230248152,0.3092002775162734,0.1897431825742975,0.36441421572354343,-0.008359224155336381,0.2811765545844528,0.2741844611462578,0.3345182687330688,circulant
open_path,2,2.0,400.0,20,-0.0005973177627013798,0.056196018054352335,0.9916301135097088,0.19851830533117998,0.24495349200745523,0.2513162328686746,0.1718869355973469,0.3095211213016792,0.19112358103579688,0.3670653614243187,-0.007021148417273368,0.28688325642740886,0.27970734563570565,0.343170684514368,cholesky
open_path,2,2.0,500.0,20,0.011127810960294637,0.06028792897137657,0.8555160963917747,0.2093860042498445,0.26302448819504476,0.26961581480535396,0.18168925174784764,0.3390661611672765,0.205040237318894,0.3937932117538722,0.00906217805349072,0.3132821943485392,0.30548415622109976,0.34229373483798997,cholesky
open_path,3,0.5,100.0,20,0.02925983507627248,0.013119036143110026,0.03797949760303963,0.05180595215987392,0.06423559002493076,0.05867011323054136,0.038709295792859096,0.07344129473647813,0.04461805754607277,0.08569190327243163,-0.008539982420560362,0.06447843789525863,0.06342339320381375,0.0765457474343384,circulant
open_path,3,0.5,150.0,20,0.030202785206996142,0.016182582299614806,0.07750123277599787,0.06003590293205239,0.07673233778565768,0.07237070814684715,0.048351104021472795,0.08941409616509621,0.05503722837652804,0.10570260360514705,-0.006661232578945878,0.08007660968161628,0.0783327662390882,0.09391280437305212,circulant
open_path,3,0.5,200.0,20,0.0308207805201176,0.01805322355318211,0.1040715532530061,0.0652957920943655,0.08451259814034522,0.08073647015583099,0.05426294763434879,0.1003919878162951,0.06139931002561004,0.11792139830999258,-0.00524713305662185,0.0901586888697599,0.08803233567895581,0.10496039995448407,circulant
open_path,3,0.5,250.0,20,0.031224191917832655,0.019130736299156598,0.11911185434601121,0.0685248632689475,0.08904305990098911,0.08555525364907382,0.057315279061854414,0.10664105798158403,0.06506394858457656,0.12495957680082255,-0.004239425003426582,0.09622933869090426,0.09388851936208177,0.1118290327094622,circulant
open_path,3,0.5,300.0,20,0.03155302050513972,0.01969220316695028,0.1255820049433834,0.07047546981705083,0.09145199587104841,0.08806620981607494,0.05738290548387658,0.10924584794586148,0.06697350663016427,0.128627008157883,-0.0034626100463326696,0.09956696310871066,0.09710762484938938,0.11594120581741559,circulant
open_path,3,0.5,400.0,20,0.020551069639721566,0.02119894776135315,0.34450649391267363,0.07773327693508467,0.0946618127912185,0.09480457649170528,0.06653853829235484,0.11641282208087368,0.07209796976045367,0.13846887539807964,-0.009956628059720639,0.10899704542661268,0.10670272985478925,0.11929486855674093,cholesky
open_path,3,0.5,500.0,20,0.02332189480238208,0.022139559765078795,0.30536876324065315,0.07983443782599256,0.09928218773985494,0.09901112125327093,0.06907629676473258,0.12404257170485335,0.075297006644943,0.1446128353628883,-0.006285655527072666,0.1141471276344946,0.11143427603412846,0.11922982431646792,cholesky
open_path,3,0.75,100.0,20,0.02673984492147342,0.018452323187828294,0.16360567465994608,0.0668749603180509,0.08476022472809813,0.08252129798155937,0.055037173015564024,0.10310234717610353,0.06275665444260914,0.12052826720760779,-0.013123265555714489,0.08863403888777656,0.08738085205539996,0.1082520341636269,circulant
open_path,3,0.75,150.0,20,0.02816598183333548,0.02269428095268398,0.2296726313041397,0.0799182222104074,0.10285377923957648,0.10149190982136014,0.06895016081493441,0.12617455794085547,0.07718362252133822,0.14823620478064822,-0.010314889815478217,0.1099222239981467,0.10763432312310632,0.1328127616248616,circulant
open_path,3,0.75,200.0,20,0.029045134878952838,0.025297674191093543,0.2651637599293956,0.08827866730940427,0.1140311094843519,0.11313463832785434,0.07649786965015709,0.13847529691699667,0.08603780571431766,0.16524124380427033,-0.008174469895646908,0.1238897303170856,0.1210291451354302,0.14843642112773578,circulant
open_path,3,0.75,250.0,20,0.02958399034108459,0.026799170999027278,0.28341548972956876,0.09375105962482357,0.12050281425331269,0.11984953618893189,0.08088714362084701,0.14689526204325834,0.09114442103657336,0.17504883315959782,-0.006659061388240056,0.13239199142237695,0.12921145661943428,0.1581501347247859,circulant
open_path,3,0.75,300.0,20,0.030000447513287797,0.027580433425250614,0.2903146277857841,0.09696675575841804,0.12390703249439267,0.12334344797553548,0.08206731507044614,0.1505177555591601,0.09380150738892132,0.18015194161421363,-0.0055153542520843145,0.13712213849250765,0.13376388135085832,0.1639656257048795,circulant
open_path,3,0.75,400.0,20,0.0158290251412787,0.02951997142007681,0.5980331074283892,0.10457907170166977,0.12964452775618457,0.1320173255782855,0.09115995012749654,0.16412616062320148,0.10039790798740574,0.1928207612159601,-0.01155329919564511,0.15030269114124703,0.14695180413451936,0.1687084210344587,cholesky
open_path,3,0.75,500.0,20,0.020131175100519795,0.03101415612429017,0.5240455509777372,0.10838438934153563,0.13667824967002926,0.13869952271740849,0.09479204613597872,0.17243370934678148,0.10547965472472734,0.20258058882432012,-0.005899591379520927,0.1588459583286941,0.15493625054175825,0.16861643458771036,cholesky
open_path,3,1.0,100.0,20,0.024422526725648992,0.023050954973658742,0.3026553500605122,0.08159283470516662,0.10340233938562633,0.10308700453477565,0.07060390226759487,0.12764020721916727,0.07839667672893708,0.15056595487598665,-0.017768143630823727,0.10868634074584982,0.10741411247863293,0.13490921906414638,circulant
open_path,3,1.0,150.0,20,0.0263072119121447,0.028208296756387478,0.3627243775021985,0.09885040993051557,0.12573989625660772,0.12615133815353846,0.08628534473587363,0.15509740820651788,0.09593688089762578,0.18425306636554253,-0.014094930720551579,0.13424980143521176,0.13160746862599115,0.1655180532264133,circulant
open_path,3,1.0,200.0,20,0.027428341914208565,0.03138978643648819,0.3931387129986723,0.10947719616835523,0.13954701393509342,0.14037939254237697,0.09258029499908843,0.17088231261341844,0.10675717959034048,0.20503415904304165,-0.011274281568728348,0.1512728905973193,0.14787299443467042,0.18498905641579358,circulant
open_path,3,1.0,250.0,20,0.02808494555231216,0.033229701509830775,0.408530071806524,0.11577802824271592,0.1475425781016886,0.14860774289601802,0.1013941405702298,0.1805872958414024,0.11301476099546533,0.2170522541816213,-0.0092897171523644,0.16175255341278957,0.15793034209280502,0.19709478288750124,circulant
open_path,3,1.0,300.0,20,0.028566730095224174,0.03418828241039295,0.413780987870512,0.11953314983555648,0.15173658918539154,0.152894647007198,0.09919057692802745,0.18679949939114132,0.11627491039343094,0.22331358473317364,-0.00781610969357906,0.16765210259097318,0.16359388038297015,0.20434234504797863,circulant
open_path,3,1.0,400.0,20,0.012507179042146719,0.03636909145896939,0.7347012068315818,0.12755998844878325,0.1590218066337414,0.16264752156432513,0.11413786868235759,0.198172588314526,0.12369187781123035,0.23755835668194233,-0.011839243473528523,0.1838332894744422,0.17956924037559957,0.2102530590501512,cholesky
open_path,3,1.0,500.0,20,0.01831925174349297,0.03840561410904398,0.638806724808975,0.13240716821540158,0.16840554531013704,0.1717551277308947,0.11757407148127959,0.21330577162517914,0.13061812481624605,0.25086066792177836,-0.0042406979682788086,0.19583526251074088,0.19092370481366744,0.21013842083765766,cholesky
open_path,3,1.25,100.0,20,0.022226180793591743,0.027086440795277188,0.42207031262286415,0.09509674527804832,0.1201408895290629,0.12113424577352652,0.0830262717984821,0.14922168052119117,0.0921214303351611,0.17692524353950723,-0.02236663350673328,0.12591755564586038,0.12475069367847798,0.15718817294822607,circulant
open_path,3,1.25,150.0,20,0.024564268272718424,0.03291554728909144,0.464631761923922,0.11523312664475134,0.14556316528999352,0.14720280251003479,0.10154712183343272,0.17992990948443965,0.11194631732731897,0.2150002381034158,-0.01787485273923572,0.15451361248894316,0.1516583132657537,0.19285176029546505,circulant
open_path,3,1.25,200.0,20,0.025934170189958604,0.03652657506980042,0.4863226089804784,0.12767557974959662,0.16131399264697188,0.16335180968264573,0.1119771271628674,0.2025526063074768,0.12422748216005383,0.23858701993121717,-0.01441031904906695,0.17382161036034935,0.1700320908297835,0.2155382115108747,circulant
open_path,3,1.25,250.0,20,0.026712896545272806,0.03862164245721126,0.497518778596683,0.13479136237362407,0.1704540198927531,0.1727212358740328,0.11482723526731835,0.21362782013109707,0.13135284077898643,0.25227173807306963,-0.011987966004495705,0.18583981955170084,0.1815305151575989,0.2296430817302622,circulant
open_path,3,1.25,300.0,20,0.027256079195807165,0.039716157929478316,0.500831584431109,0.1393070268243526,0.1752512044638613,0.17761605787086163,0.11883593825673064,0.21805793079031982,0.13507530588952935,0.25942097624549026,-0.010214638356670183,0.1926830611961,0.18808179817585371,0.23808750874745857,circulant
open_path,3,1.25,400.0,20,0.010215719647092707,0.041985061604822654,0.8103667528316074,0.14680847988641377,0.18329354459217134,0.18776290357579975,0.1337041473642069,0.23200209463358595,0.14279188458088213,0.274241171278201,-0.011356512354764783,0.21112401805210892,0.20609137250600224,0.24497432005113415,cholesky
open_path,3,1.25,500.0,20,0.017456680467961096,0.04453633005348788,0.6994459176016818,0.15276353340181997,0.19491265964783158,0.1991725229359315,0.13562766193823583,0.2500294194741422,0.15146879050722248,0.29090573769452616,-0.001917020185009387,0.22648066158567742,0.2207543669671374,0.24484075044561046,cholesky
open_path,3,1.5,100.0,20,0.020137616176464705,0.030690855033399696,0.5195993798301141,0.10693776407350046,0.13528550053946126,0.1372536762845466,0.09511859219274806,0.16749380800966535,0.10438010240085976,0.2004688265342979,-0.02681529949378142,0.1412328305343223,0.14024420518025324,0.17592284857097143,circulant
open_path,3,1.5,150.0,20,0.022936902373645936,0.036983073897182604,0.5424939814848216,0.129440185322053,0.16282907858642165,0.16539333450199675,0.11381309103320268,0.20414993654549204,0.1257800421749563,0.24156881317679468,-0.021536864800555965,0.17182643859066177,0.1688548053632184,0.21583704668594317,circulant
open_path,3,1.5,200.0,20,0.024570554626523845,0.04089550870087099,0.5550648264095941,0.142971711908546,0.17994477530846037,0.18289027485916332,0.12093215098909436,0.22504390094498763,0.1390862972467442,0.2671243479813419,-0.01745920749554816,0.1927577909269277,0.1886865432171842,0.241227411920965,circulant
open_path,3,1.5,250.0,20,0.025480778626743437,0.04317402631190363,0.5620192250514813,0.15068429926119895,0.18990841079600215,0.1930801153915621,0.12863620269676945,0.24059780369427555,0.1468355730913867,0.2820073400395415,-0.014627006416741995,0.20593029306701402,0.20124828108395953,0.2570133893337555,circulant
open_path,3,1.5,300.0,20,0.026086395404642266,0.04436899089139331,0.5634948223643732,0.1557123342649,0.19515132519892775,0.19842415945244887,0.12858359107818484,0.24516503942659235,0.1508996672665667,0.28981269921704406,-0.01258037891736399,0.21351489074850744,0.20848847468501505,0.26646427630286723,circulant
open_path,3,1.5,400.0,20,0.008653521049172042,0.0466185245384894,0.8547068688951641,0.16280816962536976,0.2033896093691059,0.20848437975760864,0.14336274389527096,0.25956728255070183,0.15855036817348306,0.3045063716478711,-0.01045512240698641,0.23358246031565083,0.22790795743743136,0.2741719011157876,cholesky
open_path,3,1.5,500.0,20,0.01721782646569459,0.04965234338526623,0.7325769284369573,0.16973344340325727,0.21711334002663726,0.22205203010323465,0.150928854334839,0.27785581913273155,0.16886843593495804,0.32432289691147553,0.0006950952505477704,0.2521164929340349,0.24573374384951022,0.2740224118441363,cholesky
open_path,3,1.75,100.0,20,0.0181788699569975,0.033944554560323255,0.5984859374580479,0.11804278574911661,0.1490734524138685,0.15180466292566658,0.10199741467483699,0.18899293438570905,0.11544598796945382,0.2217215848998674,-0.03102712065340798,0.15513972787331035,0.1543619144167877,0.19185437211491027,circulant
open_path,3,1.75,150.0,20,0.021444774234908346,0.04053368971458024,0.6028902899710171,0.14210735186475118,0.1779789267797333,0.18127217116137093,0.12129662564054607,0.21979134274254888,0.13785574492754343,0.26476099161604666,-0.024994417751950607,0.18691829926134468,0.18389194921903174,0.23538318875255548,circulant
open_path,3,1.75,200.0,20,0.02335129800445819,0.044646707133477875,0.6070038692691908,0.15631767107132039,0.19600643820518082,0.19966614424396262,0.1347730963559421,0.24481956975177163,0.1518441847704167,0.2916267069760205,-0.02033789090672696,0.2089460155674424,0.20466837898651644,0.2630728983013875,circulant
open_path,3,1.75,250.0,20,0.024397656699483995,0.047052764788616745,0.6100839651854421,0.16408359007214132,0.20654427240480633,0.21042636119331115,0.140380548948181,0.2593569303123561,0.16002722640130176,0.30734277465072823,-0.01712571270331863,0.2229633951035888,0.21799158656679785,0.2802884493759216,circulant
open_path,3,1.75,300.0,20,0.025064976171137544,0.04832076237611192,0.6099446189652968,0.16945061985408894,0.21211147655425083,0.21609701879520105,0.13979814043202987,0.26760008604259605,0.1643397070370727,0.31562517630219245,-0.014831815259687828,0.23112431843498402,0.22575985202717422,0.29059520600313954,circulant
open_path,3,1.75,400.0,20,0.007600774226073001,0.05048345111433252,0.8819099494478079,0.17607062024001105,0.22018349089040842,0.22576885686087006,0.15657927795382476,0.2826440135201791,0.17169504698152802,0.3297515886500468,-0.009344322934555364,0.2523292860041549,0.24611761724367381,0.2990008311450243,cholesky
open_path,3,1.75,500.0,20,0.017379698115562555,0.053967788196875026,0.7509399501442682,0.18418806581023534,0.2358812731036116,0.24135128600704672,0.16537314381432275,0.3034777416395185,0.18354533466752124,0.3525108426827898,0.0033837191776139794,0.27384086650884404,0.2669285086259461,0.2988378041670987,cholesky
open_path,3,2.0,100.0,20,0.016377603121270554,0.03689302656237197,0.6621138226408493,0.1282522425074084,0.16164479160710266,0.16499063057833824,0.11126560691145328,0.20665706482761745,0.12547378970925507,0.24098063524814514,-0.034941973227865006,0.16787906587846774,0.16731752214060663,0.2055729705658728,circulant
open_path,3,2.0,150.0,20,0.020104087573368522,0.043655590248183405,0.6503731982685873,0.15309641176147468,0.19134935321444416,0.19523373478563003,0.13082533625067103,0.24196033345867496,0.14847337995361787,0.28515285544151336,-0.02819656983216302,0.20024766329488003,0.19720349102540427,0.2522143269382902,circulant
open_path,3,2.0,200.0,20,0.02228184316536943,0.04789558132837176,0.6470637831172751,0.16797599748327502,0.20995768154491737,0.2141955513442179,0.1436989165635411,0.26782082405228214,0.1628936593054691,0.31284794687628253,-0.02300240922235012,0.22298025770394989,0.21854815576770797,0.2818839966117561,circulant
open_path,3,2.0,250.0,20,0.023462003105487846,0.05038867210572858,0.6467801010789388,0.17549788278343115,0.22088868881116544,0.22534499224871316,0.14594747991423904,0.2781065962050137,0.17137270201548635,0.32913250401997574,-0.019443405409134744,0.23760946810084463,0.23240781479655961,0.3003305502936331,circulant
open_path,3,2.0,300.0,20,0.024187084780900796,0.05171002933815096,0.6452877274637361,0.18108492493617614,0.2266928111323664,0.23125428143722804,0.1533980476097099,0.2881103800881914,0.17586665968066928,0.33776344419834653,-0.01692866900092129,0.24622090699929458,0.24058278850641057,0.3113742943240669,circulant
open_path,3,2.0,400.0,20,0.006904282072904018,0.053748010282318556,0.899137679493521,0.18721415281858264,0.23438385756659616,0.24036840929324393,0.1625284252059063,0.2965583416278248,0.18279786636786372,0.3510752808328074,-0.008144677367456008,0.2682091084092448,0.26154474820079615,0.32038096595126064,cholesky
open_path,3,2.0,500.0,20,0.017795801931527338,0.05765276709803889,0.760929874654138,0.19715918796371626,0.25193189574474234,0.2578310126443565,0.17221771497708674,0.3219226423477013,0.19607800847637746,0.3765806639802428,0.006036474262127435,0.29249990583169605,0.2851575427504783,0.32020628168545484,cholesky
open_path,4,0.5,100.0,20,0.05048150930717775,0.013544902517785427,0.0014290925106765124,0.061160177643221035,0.07768015243317024,0.060574645556752536,0.04040979001399697,0.07538684566612062,0.0460664360858471,0.08847360916816784,-0.005045958362989161,0.06851272358490394,0.06696831582301739,0.0743891977792162,circulant
open_path,4,0.5,150.0,20,0.051551685765436395,0.01675614829836401,0.0062107437145583946,0.06965382319316567,0.08939898162393614,0.07493577327241871,0.0484706229143825,0.09227640837986018,0.05698793576535576,0.10944906497235544,-0.003122604240547311,0.08493047497365662,0.08283886139687974,0.09157200137716016,circulant
open_path,4,0.5,200.0,20,0.05216109188311434,0.018696510609770428,0.011678085337979462,0.07391663196064968,0.09675954824761536,0.08361333733098544,0.05602215326543753,0.10342058360965967,0.06358713987807792,0.1221232689069056,-0.001753801594532437,0.09522156622272678,0.09282707126828181,0.10251145582188641,circulant
open_path,4,0.5,250.0,20,0.05249993767672471,0.019801142259805615,0.015754865031844124,0.07572192240315163,0.10102407097879254,0.08855340025013832,0.056673628234541557,0.1086908271882754,0.06734401027547889,0.12933858468726459,-0.000810449824736472,0.10124991200622957,0.09868953478522526,0.10930884736855614,circulant
open_path,4,0.5,300.0,20,0.05274233715193312,0.020368173491344496,0.01798539867995395,0.07641570853640803,0.10326733009207148,0.09108924100831105,0.06056462469011426,0.11267096724308405,0.06927249281361943,0.13304236177236672,-9.734142914609983e-05,0.10444579336761459,0.10180121335197705,0.11337620963741842,circulant
open_path,4,0.5,400.0,20,0.041527024419503324,0.0213533255608918,0.06675765494920649,0.08359544221514603,0.10192065293559148,0.09549497499967578,0.06730386590239718,0.11813713708273375,0.07262301119402492,0.1394772518764404,-0.006913881352577552,0.10707201733530013,0.10458966395775345,0.11669570107629346,cholesky
open_path,4,0.5,500.0,20,0.04436020110069902,0.02229763525272978,0.06124199166522486,0.08714750582915809,0.10683788495241864,0.09971805632519899,0.0695682770780365,0.12345589523031043,0.0758346239765592,0.14564536467752434,-0.003390829846748867,0.11213384179526252,0.10934713658357186,0.11664221858543554,cholesky
open_path,4,0.75,100.0,20,0.048726565995301535,0.019070406755983517,0.01934902266740429,0.07696179246209085,0.096354585239256,0.08528545172990078,0.058424329251932805,0.1066212056967067,0.0648587668166737,0.12456551177030786,-0.008559073872931434,0.09486632928491531,0.09285955608313329,0.10520221239342208,circulant
open_path,4,0.75,150.0,20,0.05033822767907572,0.023531457211525754,0.04561887870316502,0.08854673236599939,0.11425759168357237,0.10523587586919847,0.06902665888168256,0.13013359455069326,0.08003087273741645,0.15370453539671425,-0.005675183519629726,0.11750192586752123,0.11466723665210174,0.12950236628122763,circulant
open_path,4,0.75,200.0,20,0.05120372188959756,0.026241415498860304,0.06592915980377584,0.0944388921531804,0.12532137485536915,0.1173551777625364,0.07810952239624525,0.14441781853368663,0.0892474854132838,0.1714056439916896,-0.003550605008377756,0.13184632612058247,0.1285569438880909,0.14497309112192214,circulant
open_path,4,0.75,250.0,20,0.05164499138774117,0.027785897564930002,0.07863468914541523,0.09849831487928165,0.13166727422456476,0.12426231154205873,0.08119401242927576,0.15301720902194518,0.09450029430496194,0.18149400767694085,-0.0020754923930529864,0.14031144822942387,0.1367744312643997,0.1545860544359827,circulant
open_path,4,0.75,300.0,20,0.05193205852487799,0.028577351879744164,0.0849868688454186,0.1005373984293301,0.13495767659287475,0.1278018028400787,0.08567313431619818,0.15716358239589068,0.09719204343792029,0.1866636882731196,-0.0009745319140266574,0.14483803551075053,0.14117401820637612,0.16033817331969233,circulant
open_path,4,0.75,400.0,20,0.03728140554172761,0.029696001414651195,0.2245419175906185,0.10950188380674897,0.13470375161637893,0.13280455564618,0.092086253613482,0.16212752157426819,0.10099658889216716,0.193970567124227,-0.0075080600126410865,0.14735754527093883,0.14382247670658566,0.16503264313273078,cholesky
open_path,4,0.75,500.0,20,0.041672547374248914,0.03118926712623362,0.19729403977289103,0.11344871870927545,0.14219436872892893,0.1394826429253158,0.09712956562775667,0.17106193606778708,0.10607521012044646,0.2037243919876613,-0.002055021786882452,0.15567267251351288,0.15174486822844788,0.16495700746881004,cholesky
open_path,4,1.0,100.0,20,0.047059247842295836,0.023831454136762766,0.06301991976322364,0.0903962920914674,0.11404121503501503,0.10657750290494024,0.07281543618914263,0.13062057300347446,0.08105116721087133,0.1556640777913694,-0.012451732224667441,0.11686036505057275,0.11457998651230626,0.1311083752603131,circulant
open_path,4,1.0,150.0,20,0.04916799111116708,0.029269694308935685,0.10935980583517572,0.10438464143253864,0.13672993982204518,0.13089805231083784,0.0889439279526917,0.16291270268874203,0.09954671141888159,0.19118598242845955,-0.008685194120983843,0.144262585139179,0.14087775336938793,0.16139246931426077,circulant
open_path,4,1.0,200.0,20,0.050261668705935236,0.032592057602274356,0.1395296746949533,0.113474573463728,0.15069451714430296,0.14575611265054852,0.09512008119866767,0.17892679739030115,0.11084612358560524,0.21288724392838887,-0.005842092204869501,0.16182541672110595,0.15783606135304387,0.18067287750926606,circulant
open_path,4,1.0,250.0,20,0.05078509695932838,0.034491288782423135,0.1572841179511161,0.11886787950066832,0.1586898141304162,0.15424973269814818,0.10163406164615871,0.1922411111782564,0.11730544004489242,0.2252927844578865,-0.0038596881684542354,0.1722805748180235,0.16796268582457494,0.19265304382772916,circulant
open_path,4,1.0,300.0,20,0.0510951979339937,0.03546616668426574,0.16595364448175415,0.12202426149487997,0.1628184567491054,0.15860951921471306,0.10312715328974545,0.1967593682824663,0.12062101581206891,0.23166056498351617,-0.002393231474383446,0.17792731412599308,0.17343860646746245,0.19982162844196766,circulant
open_path,4,1.0,400.0,20,0.03423051921287762,0.03655795161100484,0.36085013129685184,0.13298256596212082,0.1629874876775578,0.16349212984070957,0.11296360089668979,0.2026389978044361,0.12433419429239223,0.238791967574061,-0.007138906285836634,0.17994197992974406,0.17553097822590333,0.20567211671491714,cholesky
open_path,4,1.0,500.0,20,0.040153635100379954,0.03858506799085503,0.3110990161480788,0.1375519963056472,0.1729151710437626,0.17255766988800617,0.11934637780536256,0.21469356311559556,0.1312284504177741,0.2520328382332453,0.00022127374298653787,0.1915461449323927,0.1866962193473865,0.20557785568387246,cholesky
open_path,4,1.25,100.0,20,0.04542590361978509,0.028004464480687642,0.12125956243976062,0.10277369571155888,0.13024693203997484,0.12523977250459184,0.08557013138226072,0.154006693934688,0.0952436439778008,0.1829216594342305,-0.01650323975544379,0.1357159108925518,0.13330500728911487,0.15275965651821058,circulant
open_path,4,1.25,150.0,20,0.04800763545110309,0.03416554072057288,0.1761172681418802,0.12059653693348873,0.15647086739536967,0.1527929430784762,0.10153890332611774,0.18706485146967966,0.11619756553257242,0.22316503885960073,-0.011914350461669566,0.16658084228695502,0.16279947761925803,0.1880448760662449,circulant
open_path,4,1.25,200.0,20,0.04932871721855146,0.037948056951693176,0.20918475224547198,0.13166620564691725,0.17261045114418147,0.1697088699160388,0.11103001339257994,0.20840241344271848,0.1290619654037257,0.24787196179721255,-0.008391591520344069,0.18658252299679706,0.182051654213034,0.2105092573657014,circulant
open_path,4,1.25,250.0,20,0.049937480260765735,0.04011842513160659,0.22835844488211302,0.13724222150217827,0.18186265312196595,0.1794150514890166,0.1165597748263955,0.21989700704657822,0.13644342325559694,0.2620485352977269,-0.005931139343028888,0.19859950531106904,0.1936616992288813,0.22446783238583917,circulant
open_path,4,1.25,300.0,20,0.05026846300293057,0.04123624700456653,0.2377495360068461,0.14056131788513182,0.18664150568961838,0.1844141028783657,0.11858131735147671,0.2256895315203961,0.14024515381795835,0.2693500079645126,-0.004125709275575082,0.20515707490735322,0.20000493891986978,0.23282023947820504,circulant
open_path,4,1.25,400.0,20,0.032077678779342034,0.042183878469897976,0.4563341051273798,0.15231984665842077,0.18665232366185525,0.18865203962656338,0.13200112183016552,0.2338949105128617,0.14346806400674025,0.27553981817459744,-0.006254006003505531,0.20638745528760144,0.20125880156201614,0.23963687935544498,cholesky
open_path,4,1.25,500.0,20,0.03944675390925245,0.04471475358459439,0.38870081441077314,0.1577234028766222,0.19885879655792463,0.1999704572246109,0.13693924559702997,0.24869170259501894,0.15207561186906962,0.2920711778840583,0.0029201941185185627,0.22116619482114783,0.2155859201774839,0.23952705202597918,cholesky
open_path,4,1.5,100.0,20,0.04383201657607659,0.03172859547474314,0.18316628443258645,0.11447714183918396,0.1450814161852695,0.14189459262423576,0.09894188432064571,0.17466305756627026,0.10790947469808193,0.2072472173056501,-0.02053240117576685,0.15236307314995995,0.1499178450177219,0.17096651368457838,circulant
open_path,4,1.5,150.0,20,0.04688036149729722,0.03839370038841555,0.23700607363590984,0.1346116838917803,0.1737964805596197,0.1717018479525145,0.11475447479139228,0.21062248606719902,0.13057760605657587,0.2507828489886975,-0.015164072850634615,0.18559446688464112,0.1815295841914034,0.21045724774500235,circulant
