geometry,n,CV,L_m,ak,sd_pred_loglinear,sd_pred_lognormal,sd_pred_mc,mean_pred_mc,mae_pred_mc,sd_pred_mc_se,sd_mc_m_median,sd_mc_m_lo,sd_mc_m_hi,sd_emp_total,mean_emp_total,mae_emp_total,sd_emp_total_lo,sd_emp_total_hi,sd_emp_pure,mean_emp_pure,mae_emp_pure,sd_emp_pure_lo,sd_emp_pure_hi,m_realizations
open_path,3,1.0,100.0,0.9999572083229424,0.13490921906414638,0.1457633086403721,0.14392601990783602,0.0021754795017683982,0.11062440346268988,0.00160934300167432,0.13580511550639898,0.09072540409203743,0.21393872897696128,0.10308700453477565,0.024422526725648992,0.08159283470516662,0.07839667672893708,0.15056595487598665,0.10868634074584982,-0.017768143630823727,0.08757238463111076,0.08265491813208241,0.15874418652697683,20
open_path,3,1.0,250.0,0.9999572083229424,0.19709478288750124,0.21950069310417133,0.20845720857608072,0.0064824615210361146,0.15879653406448793,0.0023309138263206738,0.199108879993948,0.12039352828197926,0.3118393478380512,0.14860774289601802,0.02808494555231216,0.11577802824271592,0.11301476099546533,0.2170522541816213,0.16175255341278957,-0.0092897171523644,0.13308259610031895,0.1230112631287564,0.23625119158457944,20
open_path,3,1.0,500.0,0.9999572083229424,0.21013842083765766,0.24571813834096937,0.20977659055644773,0.008002033738791256,0.1608223516695331,0.0023456668095407935,0.19905144864024737,0.12395472713700524,0.3209638787206257,0.1717551277308947,0.01831925174349297,0.13240716821540158,0.13061812481624605,0.25086066792177836,0.19583526251074088,-0.0042406979682788086,0.15526593340854147,0.1489308360104878,0.28603142977514956,20
open_path,3,2.0,100.0,0.9999572083229424,0.2055729705658728,0.2501905569206537,0.23516896510862043,0.007376117357454797,0.17093664709584142,0.002629597681162203,0.21361356099910464,0.14112924642167132,0.3997262801002066,0.16499063057833824,0.016377603121270554,0.1282522425074084,0.12547378970925507,0.24098063524814514,0.16787906587846774,-0.034941973227865006,0.13484103807446926,0.12767041700964687,0.2451994019202798,20
open_path,3,2.0,250.0,0.9999572083229424,0.3003305502936331,0.39172379697319293,0.31312875459830924,0.00814492418230219,0.22803846619834073,0.0035013235977655777,0.2804242249847831,0.17597907607172558,0.4842994108340815,0.22534499224871316,0.023462003105487846,0.17549788278343115,0.17137270201548635,0.32913250401997574,0.23760946810084463,-0.019443405409134744,0.20110433892638926,0.18069971809252303,0.34704564958146805,20
open_path,3,2.0,500.0,0.9999572083229424,0.32020628168545484,0.46629039595852595,0.3359977059072661,0.013209291541799955,0.24689286237546834,0.003757038212595253,0.30333959171826697,0.19084432720797712,0.5778967625444889,0.2578310126443565,0.017795801931527338,0.19715918796371626,0.19607800847637746,0.3765806639802428,0.29249990583169605,0.006036474262127435,0.22892381722705651,0.22244336872739764,0.42721706602531784,20
open_path,4,0.5,100.0,0.9999668437657885,0.0743891977792162,0.07616385601025379,0.07460535049026114,-0.0004891174440917785,0.05894829821366573,0.0008342174596076955,0.07253006425005842,0.04821426945466251,0.10132614856347609,0.060574645556752536,0.05048150930717775,0.061160177643221035,0.0460664360858471,0.08847360916816784,0.06851272358490394,-0.005045958362989161,0.05408133086227666,0.05210326817569728,0.10006774078138696,20
open_path,4,0.5,250.0,0.9999668437657885,0.10930884736855614,0.1130166723779262,0.1118330859816623,0.0035033732348673024,0.08834618355781493,0.001250488232742632,0.10878335455983361,0.07269611767230254,0.15146290380025587,0.08855340025013832,0.05249993767672471,0.07572192240315163,0.06734401027547889,0.12933858468726459,0.10124991200622957,-0.000810449824736472,0.08104403664923313,0.0769995855074826,0.1478827496358657,20
open_path,4,0.5,500.0,0.9999668437657885,0.11664221858543554,0.1225481275142135,0.11849856620924877,0.003496546601583646,0.09340993827267871,0.001325019884239241,0.11582748367966927,0.0775299081572644,0.15723373831338747,0.09971805632519899,0.04436020110069902,0.08714750582915809,0.0758346239765592,0.14564536467752434,0.11213384179526252,-0.003390829846748867,0.09019699801734105,0.08527670956460294,0.16377950877524025,20
open_path,4,1.0,100.0,0.9999668437657885,0.1311083752603131,0.1415302430418815,0.13882202271424574,0.0017759383673375043,0.10749632302326614,0.0015522714438744875,0.13043706219025775,0.09417279478705416,0.20243900129886452,0.10657750290494024,0.047059247842295836,0.0903962920914674,0.08105116721087133,0.1556640777913694,0.11686036505057275,-0.012451732224667441,0.09181927916211867,0.08887118509884313,0.17068293457940426,20
